car id,timestamp,local x,local y,global x,global y,speed,classes
12000,8.30E+12,71,80,5,4,OverLimit,Teacher
12001,8.30E+12,10,45,4,8,normal,Unknown
12002,8.30E+12,68,94,0,5,normal,Unknown
12003,8.31E+12,49,13,1,5,normal,Unknown
12004,8.31E+12,81,58,10,9,normal,Unknown
12005,8.32E+12,39,83,8,9,underLimit,Student
12006,8.32E+12,21,54,10,9,normal,Unknown
12007,8.32E+12,42,9,2,9,underLimit,Student
12008,8.33E+12,16,34,1,8,normal,Unknown
12009,8.33E+12,15,34,2,8,normal,Unknown
12010,8.34E+12,86,55,2,10,underLimit,Teacher
12011,8.34E+12,79,17,1,7,normal,Unknown
12012,8.34E+12,100,83,8,8,normal,Unknown
12013,8.35E+12,31,6,8,5,underLimit,Teacher
12014,8.35E+12,-1,43,8,8,underLimit,Doctor
12015,8.35E+12,49,83,0,3,underLimit,Student
12016,8.36E+12,96,76,5,5,normal,Unknown
12017,8.36E+12,64,98,5,3,OverLimit,Student
12018,8.37E+12,10,10,3,10,normal,Unknown
12019,8.37E+12,59,50,1,1,underLimit,Doctor
12020,8.37E+12,59,94,8,6,normal,Unknown
12021,8.38E+12,2,58,3,2,normal,Unknown
12022,8.38E+12,96,95,8,2,normal,Unknown
12023,8.39E+12,44,0,10,7,normal,Unknown
12024,8.39E+12,53,25,0,1,OverLimit,Teacher
12025,8.39E+12,26,69,8,4,underLimit,Student
12026,8.40E+12,56,43,2,5,normal,Unknown
12027,8.40E+12,37,24,7,1,normal,Unknown
12028,8.41E+12,31,90,2,8,normal,Unknown
12029,8.41E+12,99,42,3,10,normal,Unknown
12030,8.41E+12,42,84,7,4,normal,Unknown
12031,8.42E+12,73,0,9,3,underLimit,Student
12032,8.42E+12,65,11,9,2,normal,Unknown
12033,8.43E+12,36,26,9,9,underLimit,Doctor
12034,8.43E+12,34,8,6,3,normal,Unknown
12035,8.43E+12,0,52,3,3,underLimit,Doctor
12036,8.44E+12,8,43,0,7,normal,Unknown
12037,8.44E+12,-5,43,5,7,underLimit,Doctor
12038,8.45E+12,22,0,2,6,underLimit,Doctor
12039,8.45E+12,76,34,4,8,underLimit,Teacher
12040,8.45E+12,99,60,0,10,normal,Unknown
12041,8.46E+12,99,94,8,8,OverLimit,Student
12042,8.46E+12,14,34,7,7,normal,Unknown
12043,8.47E+12,34,26,4,1,underLimit,Doctor
12044,8.47E+12,71,12,1,2,OverLimit,Teacher
12045,8.47E+12,1,42,4,4,normal,Unknown
12046,8.48E+12,47,36,8,5,underLimit,Student
12047,8.48E+12,94,20,10,4,normal,Unknown
12048,8.49E+12,57,66,3,9,normal,Unknown
12049,8.49E+12,-4,8,10,10,underLimit,Teacher
12050,8.49E+12,6,44,3,6,underLimit,Doctor
12051,8.50E+12,94,36,6,7,normal,Unknown
12052,8.50E+12,23,78,0,7,OverLimit,Teacher
12053,8.51E+12,38,39,1,9,normal,Unknown
12054,8.51E+12,97,27,3,2,OverLimit,Doctor
12055,8.51E+12,41,25,5,6,normal,Unknown
12056,8.52E+12,13,33,8,10,underLimit,Doctor
12057,8.52E+12,92,5,0,9,underLimit,Eng.
12058,8.53E+12,49,100,10,1,normal,Unknown
12059,8.53E+12,9,74,0,6,normal,Unknown
12060,8.53E+12,2,60,7,0,normal,Unknown
12061,8.54E+12,55,81,6,4,normal,Unknown
12062,8.54E+12,91,10,6,4,normal,Unknown
12063,8.55E+12,60,89,6,8,normal,Unknown
12064,8.55E+12,4,45,2,6,normal,Unknown
12065,8.55E+12,83,89,1,8,normal,Unknown
12066,8.56E+12,32,54,9,4,OverLimit,Eng.
12067,8.56E+12,23,46,6,6,normal,Unknown
12068,8.57E+12,82,69,6,0,normal,Unknown
12069,8.57E+12,10,83,9,0,normal,Unknown
12070,8.57E+12,98,68,0,0,normal,Unknown
12071,8.58E+12,37,17,7,5,underLimit,Student
12072,8.58E+12,29,98,8,4,underLimit,Eng.
12073,8.59E+12,2,70,8,10,OverLimit,Teacher
12074,8.59E+12,36,15,4,4,normal,Unknown
12075,8.59E+12,22,78,3,7,normal,Unknown
12076,8.60E+12,54,95,5,3,normal,Unknown
12077,8.60E+12,75,18,4,8,OverLimit,Doctor
12078,8.61E+12,59,19,3,2,normal,Unknown
12079,8.61E+12,49,8,7,0,normal,Unknown
12080,8.61E+12,11,12,3,0,normal,Unknown
12081,8.62E+12,11,7,10,7,normal,Unknown
12082,8.62E+12,15,9,2,6,OverLimit,Student
12083,8.63E+12,38,99,3,8,normal,Unknown
12084,8.63E+12,87,35,2,3,underLimit,Teacher
12085,8.63E+12,63,37,7,8,normal,Unknown
12086,8.64E+12,23,11,5,2,normal,Unknown
12087,8.64E+12,39,79,1,0,underLimit,Eng.
12088,8.64E+12,49,22,0,3,normal,Unknown
12089,8.65E+12,14,10,8,10,normal,Unknown
12090,8.65E+12,59,36,8,3,normal,Unknown
12091,8.66E+12,38,39,4,4,OverLimit,Doctor
12092,8.66E+12,84,44,7,8,normal,Unknown
12093,8.66E+12,6,68,4,3,normal,Unknown
12094,8.67E+12,36,60,8,6,normal,Unknown
12095,8.67E+12,90,67,0,4,normal,Unknown
12096,8.68E+12,50,4,8,7,normal,Unknown
12097,8.68E+12,79,63,2,8,OverLimit,Teacher
12098,8.68E+12,36,85,4,0,underLimit,Student
12099,8.69E+12,35,13,9,6,normal,Unknown
12100,8.69E+12,82,55,9,8,normal,Unknown
12101,8.70E+12,58,32,1,5,normal,Unknown
12102,8.70E+12,65,88,5,9,underLimit,Eng.
12103,8.70E+12,84,23,10,8,OverLimit,Student
12104,8.71E+12,41,59,7,2,normal,Unknown
12105,8.71E+12,56,86,5,10,normal,Unknown
12106,8.72E+12,12,100,7,2,underLimit,Student
12107,8.72E+12,82,27,7,10,normal,Unknown
12108,8.72E+12,58,10,4,9,normal,Unknown
12109,8.73E+12,24,41,1,8,normal,Unknown
12110,8.73E+12,42,41,6,9,normal,Unknown
12111,8.74E+12,79,90,6,3,normal,Unknown
12112,8.74E+12,61,7,5,4,normal,Unknown
12113,8.74E+12,77,28,6,5,normal,Unknown
12114,8.75E+12,63,99,5,4,normal,Unknown
12115,8.75E+12,10,75,2,6,normal,Unknown
12116,8.76E+12,77,50,0,9,normal,Unknown
12117,8.76E+12,83,98,9,9,OverLimit,Student
12118,8.76E+12,72,51,10,5,normal,Unknown
12119,8.77E+12,65,43,3,9,normal,Unknown
12120,8.77E+12,80,77,6,4,underLimit,Eng.
12121,8.78E+12,15,77,4,0,normal,Unknown
12122,8.78E+12,18,15,0,7,normal,Unknown
12123,8.78E+12,2,21,5,3,normal,Unknown
12124,8.79E+12,57,23,7,6,normal,Unknown
12125,8.79E+12,52,21,10,3,normal,Unknown
12126,8.80E+12,17,92,4,9,OverLimit,Doctor
12127,8.80E+12,83,81,7,0,normal,Unknown
12128,8.80E+12,34,6,2,7,normal,Unknown
12129,8.81E+12,89,14,7,3,normal,Unknown
12130,8.81E+12,93,82,3,9,normal,Unknown
12131,8.82E+12,50,61,9,0,normal,Unknown
12132,8.82E+12,86,46,7,2,normal,Unknown
12133,8.82E+12,68,13,7,9,normal,Unknown
12134,8.83E+12,39,81,4,1,normal,Unknown
12135,8.83E+12,50,87,1,5,normal,Unknown
12136,8.84E+12,77,14,4,2,underLimit,Student
12137,8.84E+12,94,57,9,4,underLimit,Eng.
12138,8.84E+12,57,100,7,9,underLimit,Student
12139,8.85E+12,44,29,1,10,underLimit,Student
12140,8.85E+12,89,24,4,8,underLimit,Student
12141,8.86E+12,47,71,5,4,OverLimit,Student
12142,8.86E+12,74,93,6,9,normal,Unknown
12143,8.86E+12,31,41,6,2,normal,Unknown
12144,8.87E+12,59,48,6,9,OverLimit,Eng.
12145,8.87E+12,44,100,5,6,normal,Unknown
12146,8.88E+12,68,71,10,9,normal,Unknown
12147,8.88E+12,-5,-4,8,7,underLimit,Teacher
12148,8.88E+12,26,66,10,1,underLimit,Student
12149,8.89E+12,62,49,2,3,normal,Unknown
12150,8.89E+12,1,91,4,3,underLimit,Eng.
12151,8.90E+12,66,65,4,7,normal,Unknown
12152,8.90E+12,13,20,2,9,underLimit,Student
12153,8.90E+12,23,43,0,7,normal,Unknown
12154,8.91E+12,57,100,1,9,normal,Unknown
12155,8.91E+12,4,56,5,5,normal,Unknown
12156,8.91E+12,58,35,4,10,underLimit,Teacher
12157,8.92E+12,97,43,8,10,normal,Unknown
12158,8.92E+12,98,39,7,10,normal,Unknown
12159,8.93E+12,48,15,1,8,normal,Unknown
12160,8.93E+12,49,92,0,3,OverLimit,Eng.
12161,8.93E+12,28,84,0,2,normal,Unknown
12162,8.94E+12,6,2,7,8,underLimit,Student
12163,8.94E+12,26,59,10,10,OverLimit,Teacher
12164,8.95E+12,42,94,7,9,normal,Unknown
12165,8.95E+12,35,74,6,10,underLimit,Teacher
12166,8.95E+12,32,64,8,3,underLimit,Doctor
12167,8.96E+12,23,47,4,3,normal,Unknown
12168,8.96E+12,30,89,1,10,normal,Unknown
12169,8.97E+12,1,29,7,2,normal,Unknown
12170,8.97E+12,4,4,6,8,normal,Unknown
12171,8.97E+12,8,5,7,9,normal,Unknown
12172,8.98E+12,26,57,2,1,normal,Unknown
12173,8.98E+12,79,21,5,4,normal,Unknown
12174,8.99E+12,46,14,8,10,normal,Unknown
12175,8.99E+12,91,17,8,2,normal,Unknown
12176,8.99E+12,65,84,10,5,OverLimit,Teacher
12177,9.00E+12,15,47,3,4,normal,Unknown
12178,9.00E+12,79,46,9,5,OverLimit,Doctor
12179,9.01E+12,73,2,10,10,underLimit,Eng.
12180,9.01E+12,87,5,10,9,normal,Unknown
12181,9.01E+12,11,81,10,6,normal,Unknown
12182,9.02E+12,90,28,6,5,underLimit,Doctor
12183,9.02E+12,93,96,4,6,normal,Unknown
12184,9.03E+12,7,94,9,4,normal,Unknown
12185,9.03E+12,29,84,4,10,underLimit,Eng.
12186,9.03E+12,17,65,3,3,normal,Unknown
12187,9.04E+12,72,26,5,8,underLimit,Doctor
12188,9.04E+12,28,32,9,8,underLimit,Teacher
12189,9.05E+12,93,44,9,7,normal,Unknown
12190,9.05E+12,9,42,10,2,normal,Unknown
12191,9.05E+12,72,61,4,4,normal,Unknown
12192,9.06E+12,2,36,5,5,normal,Unknown
12193,9.06E+12,67,77,10,8,normal,Unknown
12194,9.07E+12,29,94,1,6,normal,Unknown
12195,9.07E+12,39,94,9,9,normal,Unknown
12196,9.07E+12,32,15,8,9,normal,Unknown
12197,9.08E+12,89,61,1,9,underLimit,Doctor
12198,9.08E+12,57,20,5,2,normal,Unknown
12199,9.09E+12,83,60,4,7,normal,Unknown
12200,9.09E+12,57,49,2,3,normal,Unknown
12201,9.09E+12,57,92,1,9,OverLimit,Teacher
12202,9.10E+12,27,60,1,7,OverLimit,Doctor
12203,9.10E+12,88,7,3,2,normal,Unknown
12204,9.11E+12,52,16,3,0,normal,Unknown
12205,9.11E+12,91,94,10,3,OverLimit,Eng.
12206,9.11E+12,11,11,3,7,normal,Unknown
12207,9.12E+12,60,56,0,6,underLimit,Teacher
12208,9.12E+12,69,57,9,1,normal,Unknown
12209,9.13E+12,34,72,4,8,normal,Unknown
12210,9.13E+12,88,16,0,3,normal,Unknown
12211,9.13E+12,87,22,5,1,normal,Unknown
12212,9.14E+12,82,32,10,7,underLimit,Doctor
12213,9.14E+12,13,13,7,10,underLimit,Doctor
12214,9.15E+12,86,68,4,3,normal,Unknown
12215,9.15E+12,74,32,9,2,normal,Unknown
12216,9.15E+12,0,4,6,5,normal,Unknown
12217,9.16E+12,22,28,0,8,normal,Unknown
12218,9.16E+12,48,91,9,2,normal,Unknown
12219,9.17E+12,40,94,0,5,underLimit,Doctor
12220,9.17E+12,60,85,5,2,normal,Unknown
12221,9.17E+12,50,97,2,0,normal,Unknown
12222,9.18E+12,94,73,8,7,normal,Unknown
12223,9.18E+12,74,94,1,8,normal,Unknown
12224,9.18E+12,17,68,7,9,normal,Unknown
12225,9.19E+12,10,45,4,4,underLimit,Teacher
12226,9.19E+12,77,0,7,6,normal,Unknown
12227,9.20E+12,87,92,2,10,OverLimit,Teacher
12228,9.20E+12,81,73,1,7,normal,Unknown
12229,9.20E+12,10,84,0,8,normal,Unknown
12230,9.21E+12,0,34,6,10,underLimit,Student
12231,9.21E+12,85,70,2,8,normal,Unknown
12232,9.22E+12,75,61,1,1,normal,Unknown
12233,9.22E+12,16,90,3,10,normal,Unknown
12234,9.22E+12,22,53,4,8,OverLimit,Student
12235,9.23E+12,18,21,7,8,normal,Unknown
12236,9.23E+12,59,71,7,8,normal,Unknown
12237,9.24E+12,89,9,9,3,OverLimit,Doctor
12238,9.24E+12,64,51,7,8,normal,Unknown
12239,9.24E+12,29,1,10,0,normal,Unknown
12240,9.25E+12,38,52,10,2,underLimit,Doctor
12241,9.25E+12,9,45,4,10,underLimit,Student
12242,9.26E+12,91,84,0,8,normal,Unknown
12243,9.26E+12,100,23,3,8,normal,Unknown
12244,9.26E+12,45,9,10,1,OverLimit,Teacher
12245,9.27E+12,91,16,10,7,normal,Unknown
12246,9.27E+12,33,82,6,2,OverLimit,Eng.
12247,9.28E+12,74,28,0,10,normal,Unknown
12248,9.28E+12,97,49,5,4,OverLimit,Student
12249,9.28E+12,99,1,1,2,normal,Unknown
12250,9.29E+12,87,17,3,1,underLimit,Doctor
12251,9.29E+12,65,75,5,4,normal,Unknown
12252,9.30E+12,43,47,5,1,normal,Unknown
12253,9.30E+12,33,21,3,8,underLimit,Teacher
12254,9.30E+12,27,37,0,3,normal,Unknown
12255,9.31E+12,35,14,3,7,normal,Unknown
12256,9.31E+12,100,85,1,0,normal,Unknown
12257,9.32E+12,8,39,10,6,OverLimit,Teacher
12258,9.32E+12,52,43,10,8,OverLimit,Eng.
12259,9.32E+12,11,91,7,1,normal,Unknown
12260,9.33E+12,13,18,4,4,underLimit,Teacher
12261,9.33E+12,23,75,9,7,underLimit,Eng.
12262,9.34E+12,87,63,0,2,normal,Unknown
12263,9.34E+12,35,49,9,4,normal,Unknown
12264,9.34E+12,77,33,9,1,normal,Unknown
12265,9.35E+12,26,49,8,4,normal,Unknown
12266,9.35E+12,36,56,4,3,normal,Unknown
12267,9.36E+12,56,64,8,10,normal,Unknown
12268,9.36E+12,28,32,7,1,underLimit,Teacher
12269,9.36E+12,2,73,4,10,normal,Unknown
12270,9.37E+12,77,45,7,0,OverLimit,Eng.
12271,9.37E+12,93,58,6,2,normal,Unknown
12272,9.38E+12,84,41,1,6,normal,Unknown
12273,9.38E+12,35,31,7,9,underLimit,Student
12274,9.38E+12,76,63,3,6,underLimit,Student
12275,9.39E+12,38,22,0,3,OverLimit,Eng.
12276,9.39E+12,70,47,3,0,normal,Unknown
12277,9.40E+12,75,7,1,3,OverLimit,Eng.
12278,9.40E+12,51,91,2,2,normal,Unknown
12279,9.40E+12,68,54,10,8,normal,Unknown
12280,9.41E+12,89,90,2,8,underLimit,Doctor
12281,9.41E+12,19,87,7,1,normal,Unknown
12282,9.42E+12,54,37,3,8,normal,Unknown
12283,9.42E+12,61,80,9,6,normal,Unknown
12284,9.42E+12,36,88,3,6,normal,Unknown
12285,9.43E+12,78,76,7,5,normal,Unknown
12286,9.43E+12,53,20,7,3,normal,Unknown
12287,9.44E+12,100,63,4,3,normal,Unknown
12288,9.44E+12,81,86,1,1,underLimit,Doctor
12289,9.44E+12,63,56,5,2,normal,Unknown
12290,9.45E+12,78,33,0,2,normal,Unknown
12291,9.45E+12,48,36,0,10,normal,Unknown
12292,9.46E+12,61,0,3,4,underLimit,Student
12293,9.46E+12,1,12,10,0,normal,Unknown
12294,9.46E+12,44,66,3,9,normal,Unknown
12295,9.47E+12,10,42,6,9,normal,Unknown
12296,9.47E+12,41,73,4,8,normal,Unknown
12297,9.47E+12,52,-4,6,8,underLimit,Teacher
12298,9.48E+12,100,1,10,3,underLimit,Eng.
12299,9.48E+12,99,17,3,9,normal,Unknown
12300,9.49E+12,79,12,8,8,OverLimit,Eng.
12301,9.49E+12,9,98,4,6,normal,Unknown
12302,9.49E+12,24,17,8,9,normal,Unknown
12303,9.50E+12,63,80,2,6,normal,Unknown
12304,9.50E+12,84,31,7,4,normal,Unknown
12305,9.51E+12,34,78,0,5,normal,Unknown
12306,9.51E+12,62,68,7,5,underLimit,Teacher
12307,9.51E+12,80,-5,4,5,underLimit,Doctor
12308,9.52E+12,92,74,6,1,normal,Unknown
12309,9.52E+12,66,91,2,1,underLimit,Doctor
12310,9.53E+12,64,71,2,5,normal,Unknown
12311,9.53E+12,5,43,0,7,normal,Unknown
12312,9.53E+12,59,92,9,4,OverLimit,Teacher
12313,9.54E+12,17,15,7,8,normal,Unknown
12314,9.54E+12,67,34,2,2,underLimit,Doctor
12315,9.55E+12,11,48,3,10,OverLimit,Doctor
12316,9.55E+12,69,83,1,3,normal,Unknown
12317,9.55E+12,82,93,10,6,underLimit,Doctor
12318,9.56E+12,16,14,10,1,OverLimit,Student
12319,9.56E+12,84,62,1,1,OverLimit,Student
12320,9.57E+12,10,94,5,10,normal,Unknown
12321,9.57E+12,40,4,3,4,OverLimit,Doctor
12322,9.57E+12,86,-2,2,2,underLimit,Doctor
12323,9.58E+12,98,77,10,0,OverLimit,Teacher
12324,9.58E+12,39,26,6,6,underLimit,Student
12325,9.59E+12,18,58,6,6,OverLimit,Teacher
12326,9.59E+12,77,76,1,5,normal,Unknown
12327,9.59E+12,53,62,2,7,normal,Unknown
12328,9.60E+12,82,93,2,2,underLimit,Doctor
12329,9.60E+12,75,67,8,7,normal,Unknown
12330,9.61E+12,70,77,7,6,normal,Unknown
12331,9.61E+12,17,90,1,9,normal,Unknown
12332,9.61E+12,5,14,2,4,OverLimit,Doctor
12333,9.62E+12,39,82,4,6,normal,Unknown
12334,9.62E+12,19,60,10,2,normal,Unknown
12335,9.63E+12,9,12,9,7,OverLimit,Doctor
12336,9.63E+12,73,46,8,6,OverLimit,Doctor
12337,9.63E+12,72,64,8,7,normal,Unknown
12338,9.64E+12,55,34,9,6,normal,Unknown
12339,9.64E+12,36,65,8,4,normal,Unknown
12340,9.65E+12,64,11,5,8,underLimit,Teacher
12341,9.65E+12,32,36,7,9,normal,Unknown
12342,9.65E+12,26,59,10,0,normal,Unknown
12343,9.66E+12,46,59,8,2,normal,Unknown
12344,9.66E+12,55,53,8,0,normal,Unknown
12345,9.67E+12,100,53,1,6,normal,Unknown
12346,9.67E+12,28,86,2,4,underLimit,Student
12347,9.67E+12,25,65,10,1,normal,Unknown
12348,9.68E+12,11,85,1,0,normal,Unknown
12349,9.68E+12,34,74,7,1,normal,Unknown
12350,9.69E+12,65,29,2,8,normal,Unknown
12351,9.69E+12,33,16,4,3,normal,Unknown
12352,9.69E+12,29,89,9,0,normal,Unknown
12353,9.70E+12,27,42,1,0,underLimit,Eng.
12354,9.70E+12,88,76,8,6,OverLimit,Teacher
12355,9.71E+12,60,16,10,6,normal,Unknown
12356,9.71E+12,93,58,7,9,OverLimit,Teacher
12357,9.71E+12,37,3,2,7,normal,Unknown
12358,9.72E+12,55,88,7,8,normal,Unknown
12359,9.72E+12,80,20,3,10,underLimit,Teacher
12360,9.73E+12,73,86,1,2,normal,Unknown
12361,9.73E+12,36,25,4,9,OverLimit,Doctor
12362,9.73E+12,49,93,1,6,normal,Unknown
12363,9.74E+12,89,11,8,3,OverLimit,Teacher
12364,9.74E+12,53,78,5,1,normal,Unknown
12365,9.74E+12,92,20,3,0,underLimit,Doctor
12366,9.75E+12,94,46,6,2,OverLimit,Teacher
12367,9.75E+12,18,95,5,10,underLimit,Eng.
12368,9.76E+12,24,55,4,5,underLimit,Doctor
12369,9.76E+12,4,92,8,4,normal,Unknown
12370,9.76E+12,59,65,4,8,normal,Unknown
12371,9.77E+12,6,71,9,7,normal,Unknown
12372,9.77E+12,6,78,10,2,normal,Unknown
12373,9.78E+12,94,13,5,7,underLimit,Student
12374,9.78E+12,20,63,4,2,normal,Unknown
12375,9.78E+12,57,71,9,4,normal,Unknown
12376,9.79E+12,38,1,4,0,normal,Unknown
12377,9.79E+12,6,12,4,9,normal,Unknown
12378,9.80E+12,46,76,6,10,OverLimit,Student
12379,9.80E+12,9,97,8,6,OverLimit,Doctor
12380,9.80E+12,5,21,3,0,underLimit,Student
12381,9.81E+12,28,19,10,3,normal,Unknown
12382,9.81E+12,85,3,5,10,underLimit,Student
12383,9.82E+12,7,25,0,2,normal,Unknown
12384,9.82E+12,77,48,4,2,underLimit,Doctor
12385,9.82E+12,68,91,8,3,normal,Unknown
12386,9.83E+12,8,95,4,3,normal,Unknown
12387,9.83E+12,91,48,0,4,normal,Unknown
12388,9.84E+12,18,92,5,9,normal,Unknown
12389,9.84E+12,100,0,3,0,OverLimit,Student
12390,9.84E+12,91,1,9,4,normal,Unknown
12391,9.85E+12,31,45,3,3,normal,Unknown
12392,9.85E+12,88,12,4,9,normal,Unknown
12393,9.86E+12,23,85,9,5,underLimit,Eng.
12394,9.86E+12,69,6,4,3,normal,Unknown
12395,9.86E+12,0,24,0,8,normal,Unknown
12396,9.87E+12,23,45,6,9,normal,Unknown
12397,9.87E+12,6,33,10,6,OverLimit,Teacher
12398,9.88E+12,27,10,2,0,underLimit,Eng.
12399,9.88E+12,65,71,10,6,underLimit,Student
12400,9.88E+12,11,8,8,4,normal,Unknown
12401,9.89E+12,44,26,6,6,normal,Unknown
12402,9.89E+12,43,42,8,1,normal,Unknown
12403,9.90E+12,52,11,3,6,underLimit,Doctor
12404,9.90E+12,46,15,1,10,normal,Unknown
12405,9.90E+12,12,58,3,1,OverLimit,Doctor
12406,9.91E+12,34,39,0,1,normal,Unknown
12407,9.91E+12,19,89,3,8,normal,Unknown
12408,9.92E+12,87,11,10,2,normal,Unknown
12409,9.92E+12,62,1,4,6,normal,Unknown
12410,9.92E+12,53,19,7,8,underLimit,Student
